ARTICLE CODE ;;;;SUPPLIER;SUPPILER ROLL NUMBER;MTS;MINIMUM CUTTABLE  WIDTH CM  ;$/M;$/ROLL
;;;;;;;;;
PALLADE;01;25037;BLUE ;LUTHAI;1;90,1;143,4; $2,92 ; $263,09 
PALLADE;02;25037;BLUE ;LUTHAI;2;91,9;144; $2,92 ; $268,35 
PALLADE;03;25037;BLUE ;LUTHAI;3;90,2;143,3; $2,92 ; $263,38 
PALLADE;04;25037;BLUE ;LUTHAI;4;88,3;144; $2,92 ; $257,84 
PALLADE;05;25037;BLUE ;LUTHAI;5;70,2;144; $2,92 ; $204,98 
PALLADE;06;25037;BLUE ;LUTHAI;6;60,4;144,1; $2,92 ; $176,37 
TOTAL;6 ROLLS;;;;;491,1;;; $1.434,01 
